lightcast_id,lightcast_label,lightcast_description,rank,similarity,esco_code,esco_label,esco_group,esco_level,esco_parent_code,esco_is_digital,esco_description,esco_uri
ES621714B943488C07C8,Generative Artificial Intelligence,"Generative Artificial Intelligence refers to the ability to design, implement, and manage AI systems that can create content or solutions autonomously. This skill involves understanding and applying machine learning algorithms, deep learning networks, and other AI technologies to generate new data models. Proficiency in programming languages like Python, Java, or R, and familiarity with AI platforms like TensorFlow or PyTorch is often required. It also involves the ability to analyze and interpret complex data, solve problems creatively, and continuously improve AI systems for better output.",7,0.653032,0688.2,data science,digital_knowledge,4,0688,1,The field of study that deals with big amount of data using AI techniques such as machine learning algorithms to predict patterns and obtain useful information to make business decisions,http://data.europa.eu/esco/skill/edebd83d-35f6-4ed5-a940-6c203d178c01
ES621714B943488C07C8,Generative Artificial Intelligence,"Generative Artificial Intelligence refers to the ability to design, implement, and manage AI systems that can create content or solutions autonomously. This skill involves understanding and applying machine learning algorithms, deep learning networks, and other AI technologies to generate new data models. Proficiency in programming languages like Python, Java, or R, and familiarity with AI platforms like TensorFlow or PyTorch is often required. It also involves the ability to analyze and interpret complex data, solve problems creatively, and continuously improve AI systems for better output.",8,0.651455,0612.30,data analytics,digital_knowledge,4,0612,1,The science of analysing and making decisions based on raw data collected from various sources. Includes knowledge of techniques using algorithms that derive insights or trends from that data to support decision-making processes.,http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378
ES621714B943488C07C8,Generative Artificial Intelligence,"Generative Artificial Intelligence refers to the ability to design, implement, and manage AI systems that can create content or solutions autonomously. This skill involves understanding and applying machine learning algorithms, deep learning networks, and other AI technologies to generate new data models. Proficiency in programming languages like Python, Java, or R, and familiarity with AI platforms like TensorFlow or PyTorch is often required. It also involves the ability to analyze and interpret complex data, solve problems creatively, and continuously improve AI systems for better output.",9,0.643816,0619.12.3,artificial neural networks,digital_knowledge,4,0619,1,A network of artificial neurons composed for solving artificial intelligence problems. These computing systems are inspired by the biological neural networks that constitute brains. Understanding of its general model and its elements. Knowledge of its use possibilities for automation.,http://data.europa.eu/esco/skill/5608d5a0-6d5e-43b7-be37-616501729bb4
ES621714B943488C07C8,Generative Artificial Intelligence,"Generative Artificial Intelligence refers to the ability to design, implement, and manage AI systems that can create content or solutions autonomously. This skill involves understanding and applying machine learning algorithms, deep learning networks, and other AI technologies to generate new data models. Proficiency in programming languages like Python, Java, or R, and familiarity with AI platforms like TensorFlow or PyTorch is often required. It also involves the ability to analyze and interpret complex data, solve problems creatively, and continuously improve AI systems for better output.",10,0.637914,0619.12.2,deep learning,digital_knowledge,4,0619,0,"The principles, methods and algorithms of deep learning, a subfield of artificial intelligence and machine learning. Common neural networks like perceptrons, feed-forward, backpropagation, and convolutional and recurrent neural networks.",http://data.europa.eu/esco/skill/ecc4552a-92c5-4222-b18d-faf5ac841080
ESBEF6467213E50F0A2B,Generative Model Architectures,"Generative Model Architectures refers to the design and structure of machine learning models that generate new data resembling a given dataset. It involves configuring components such as encoders, decoders, and latent spaces to support tasks like image synthesis, text generation, or audio production. Generative Model Architectures are used to train models that learn underlying data distributions and produce outputs such as synthetic content or simulations.",1,0.674809,0619.12.1,machine learning,digital_knowledge,5,0619.12,1,"The principles, methods and algorithms of machine learning, a subfield of artificial intelligence. Common machine learning models such as supervised or unsupervised models, semi- supervised models and reinforcement learning models.",http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43
ESBEF6467213E50F0A2B,Generative Model Architectures,"Generative Model Architectures refers to the design and structure of machine learning models that generate new data resembling a given dataset. It involves configuring components such as encoders, decoders, and latent spaces to support tasks like image synthesis, text generation, or audio production. Generative Model Architectures are used to train models that learn underlying data distributions and produce outputs such as synthetic content or simulations.",2,0.664124,0612.55,data models,digital_knowledge,4,0612,1,"The techniques and existing systems used for structuring data elements and showing relationships between them, as well as methods for interpreting the data structures and relationships.",http://data.europa.eu/esco/skill/fecf8a0d-62c4-4e71-9b03-0f4fc2ad7bf5
ESBEF6467213E50F0A2B,Generative Model Architectures,"Generative Model Architectures refers to the design and structure of machine learning models that generate new data resembling a given dataset. It involves configuring components such as encoders, decoders, and latent spaces to support tasks like image synthesis, text generation, or audio production. Generative Model Architectures are used to train models that learn underlying data distributions and produce outputs such as synthetic content or simulations.",3,0.631826,0619.12.2,deep learning,digital_knowledge,4,0619,0,"The principles, methods and algorithms of deep learning, a subfield of artificial intelligence and machine learning. Common neural networks like perceptrons, feed-forward, backpropagation, and convolutional and recurrent neural networks.",http://data.europa.eu/esco/skill/ecc4552a-92c5-4222-b18d-faf5ac841080
ESBEF6467213E50F0A2B,Generative Model Architectures,"Generative Model Architectures refers to the design and structure of machine learning models that generate new data resembling a given dataset. It involves configuring components such as encoders, decoders, and latent spaces to support tasks like image synthesis, text generation, or audio production. Generative Model Architectures are used to train models that learn underlying data distributions and produce outputs such as synthetic content or simulations.",4,0.624386,0613.44,system design,digital_knowledge,4,0613,1,"The process of defining the architecture for different components and modules of a system, as well as the relevant data, for satisfying specific requirements.",http://data.europa.eu/esco/skill/fae27053-8924-4bfd-b565-c9fe502044c9
ESBEF6467213E50F0A2B,Generative Model Architectures,"Generative Model Architectures refers to the design and structure of machine learning models that generate new data resembling a given dataset. It involves configuring components such as encoders, decoders, and latent spaces to support tasks like image synthesis, text generation, or audio production. Generative Model Architectures are used to train models that learn underlying data distributions and produce outputs such as synthetic content or simulations.",5,0.620444,0688.1,computer graphics,digital_knowledge,4,0688,1,"The field that merges approaches from computer science and design. It involves the process of creating images, 3D models generation, as well as the rendering, texturing and lighting them. Its applications vary from digital photography, film and video games, and the display of images on electronic devices.",http://data.europa.eu/esco/skill/afda6ca0-7aa8-41ef-ba5e-8dc607839daf
ESBEF6467213E50F0A2B,Generative Model Architectures,"Generative Model Architectures refers to the design and structure of machine learning models that generate new data resembling a given dataset. It involves configuring components such as encoders, decoders, and latent spaces to support tasks like image synthesis, text generation, or audio production. Generative Model Architectures are used to train models that learn underlying data distributions and produce outputs such as synthetic content or simulations.",6,0.615947,0619.12.3,artificial neural networks,digital_knowledge,4,0619,1,A network of artificial neurons composed for solving artificial intelligence problems. These computing systems are inspired by the biological neural networks that constitute brains. Understanding of its general model and its elements. Knowledge of its use possibilities for automation.,http://data.europa.eu/esco/skill/5608d5a0-6d5e-43b7-be37-616501729bb4
ESBEF6467213E50F0A2B,Generative Model Architectures,"Generative Model Architectures refers to the design and structure of machine learning models that generate new data resembling a given dataset. It involves configuring components such as encoders, decoders, and latent spaces to support tasks like image synthesis, text generation, or audio production. Generative Model Architectures are used to train models that learn underlying data distributions and produce outputs such as synthetic content or simulations.",7,0.61074,S5.5.2.55.14,create data sets,s5_skill,5,S5.5.2.55,1,Generate a collection of new or existing related data sets that are made up out of separate elements but can be manipulated as one unit.,http://data.europa.eu/esco/skill/906323f4-00c4-4c3b-ab5a-8af77be3456e
ESBEF6467213E50F0A2B,Generative Model Architectures,"Generative Model Architectures refers to the design and structure of machine learning models that generate new data resembling a given dataset. It involves configuring components such as encoders, decoders, and latent spaces to support tasks like image synthesis, text generation, or audio production. Generative Model Architectures are used to train models that learn underlying data distributions and produce outputs such as synthetic content or simulations.",8,0.61047,0541.2,3D modelling,digital_knowledge,4,0541,1,The process of developing a mathematical representation of any three-dimensional surface of an object via specialised software. The product is called a 3D model. It can be displayed as a two-dimensional image through a process called 3D rendering or used in a computer simulation of physical phenomena. The model can also be physically created using 3D printing devices.,http://data.europa.eu/esco/skill/97965983-0da4-4902-9daf-d5cd2693ef73
ESBEF6467213E50F0A2B,Generative Model Architectures,"Generative Model Architectures refers to the design and structure of machine learning models that generate new data resembling a given dataset. It involves configuring components such as encoders, decoders, and latent spaces to support tasks like image synthesis, text generation, or audio production. Generative Model Architectures are used to train models that learn underlying data distributions and produce outputs such as synthetic content or simulations.",9,0.610305,0613.130,digital twin technology,digital_knowledge,4,0613,1,"Model designed to generate a virtual representation of an object or system updated from real-time data. The virtual representation process is through the combination of data and technology simulation, using sensors to produce data of the physical object, such as temperature or energy to build its digital twin. Machine learning, simulation and reasoning are involved in this process.",http://data.europa.eu/esco/skill/737f8895-46df-4283-8f38-13f3f0fc3b77
ESBEF6467213E50F0A2B,Generative Model Architectures,"Generative Model Architectures refers to the design and structure of machine learning models that generate new data resembling a given dataset. It involves configuring components such as encoders, decoders, and latent spaces to support tasks like image synthesis, text generation, or audio production. Generative Model Architectures are used to train models that learn underlying data distributions and produce outputs such as synthetic content or simulations.",10,0.6066,0211.71,graphic design,digital_knowledge,4,0211,1,The techniques to create a visual representation of ideas and messages.,http://data.europa.eu/esco/skill/7fb699d9-182a-430e-b7a0-6d8ed05c284b
KS1249566FV5RQSV6XKD,Genetic Algorithm,"Genetic Algorithm refers to a search heuristic inspired by the process of natural selection, used to solve optimization and search problems. This skill involves the application of techniques such as selection, crossover, and mutation to evolve solutions over successive generations. Knowledge of Genetic Algorithm is utilized in various fields, including engineering, computer science, and artificial intelligence, to find optimal or near-optimal solutions in complex problem spaces.",1,0.671674,S5.1.0.29,utilise machine learning,s5_skill,4,S5.1.0,1,"Use techniques and algorithms that are able to extract mastery out of data, learn from it and make predictions, to be used for program optimisation, application adaptation, pattern recognition, filtering, search engines and computer vision.",http://data.europa.eu/esco/skill/8369c2d6-c100-4cf6-bd83-9668d8678433
KS1249566FV5RQSV6XKD,Genetic Algorithm,"Genetic Algorithm refers to a search heuristic inspired by the process of natural selection, used to solve optimization and search problems. This skill involves the application of techniques such as selection, crossover, and mutation to evolve solutions over successive generations. Knowledge of Genetic Algorithm is utilized in various fields, including engineering, computer science, and artificial intelligence, to find optimal or near-optimal solutions in complex problem spaces.",2,0.667547,0612.8,algorithms,digital_knowledge,4,0612,1,"The self-contained step-by-step sets of operations that carry out calculations, data processing and automated reasoning, usually to solve problems.",http://data.europa.eu/esco/skill/54924a2c-daca-40d3-9716-4b38ceb04f38
KS1249566FV5RQSV6XKD,Genetic Algorithm,"Genetic Algorithm refers to a search heuristic inspired by the process of natural selection, used to solve optimization and search problems. This skill involves the application of techniques such as selection, crossover, and mutation to evolve solutions over successive generations. Knowledge of Genetic Algorithm is utilized in various fields, including engineering, computer science, and artificial intelligence, to find optimal or near-optimal solutions in complex problem spaces.",3,0.637566,0588.3,computational biology,digital_knowledge,4,0588,1,The interdisciplinary scientific field that focus on employing data analytics and theories to investigate biological systems obtained through experiments.,http://data.europa.eu/esco/skill/e464363b-8346-421d-9035-52118b76d8c8
KS1249566FV5RQSV6XKD,Genetic Algorithm,"Genetic Algorithm refers to a search heuristic inspired by the process of natural selection, used to solve optimization and search problems. This skill involves the application of techniques such as selection, crossover, and mutation to evolve solutions over successive generations. Knowledge of Genetic Algorithm is utilized in various fields, including engineering, computer science, and artificial intelligence, to find optimal or near-optimal solutions in complex problem spaces.",4,0.635969,0619.12.1,machine learning,digital_knowledge,5,0619.12,1,"The principles, methods and algorithms of machine learning, a subfield of artificial intelligence. Common machine learning models such as supervised or unsupervised models, semi- supervised models and reinforcement learning models.",http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43
KS1249566FV5RQSV6XKD,Genetic Algorithm,"Genetic Algorithm refers to a search heuristic inspired by the process of natural selection, used to solve optimization and search problems. This skill involves the application of techniques such as selection, crossover, and mutation to evolve solutions over successive generations. Knowledge of Genetic Algorithm is utilized in various fields, including engineering, computer science, and artificial intelligence, to find optimal or near-optimal solutions in complex problem spaces.",5,0.630084,S5.5.2.6.33,evaluate genetic data,s5_skill,5,S5.5.2.6,0,Evaluate genetic data by applying statistical calculations and analysing the results.,http://data.europa.eu/esco/skill/e135f4ad-2eed-448c-8f39-beb44238177c
KS1249566FV5RQSV6XKD,Genetic Algorithm,"Genetic Algorithm refers to a search heuristic inspired by the process of natural selection, used to solve optimization and search problems. This skill involves the application of techniques such as selection, crossover, and mutation to evolve solutions over successive generations. Knowledge of Genetic Algorithm is utilized in various fields, including engineering, computer science, and artificial intelligence, to find optimal or near-optimal solutions in complex problem spaces.",6,0.619383,0612.30,data analytics,digital_knowledge,4,0612,1,The science of analysing and making decisions based on raw data collected from various sources. Includes knowledge of techniques using algorithms that derive insights or trends from that data to support decision-making processes.,http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378
KS1249566FV5RQSV6XKD,Genetic Algorithm,"Genetic Algorithm refers to a search heuristic inspired by the process of natural selection, used to solve optimization and search problems. This skill involves the application of techniques such as selection, crossover, and mutation to evolve solutions over successive generations. Knowledge of Genetic Algorithm is utilized in various fields, including engineering, computer science, and artificial intelligence, to find optimal or near-optimal solutions in complex problem spaces.",7,0.616283,0688.5,scientific computing,digital_knowledge,4,0688,1,"The interdisciplinary field between computer science, mathematics and engineering. It concerns the employment of technical approaches and theoretical frameworks, and the use of computers, to address issues in science and engineering.",http://data.europa.eu/esco/skill/5b26f08b-88bc-45f0-b901-530d7786466b
KS1249566FV5RQSV6XKD,Genetic Algorithm,"Genetic Algorithm refers to a search heuristic inspired by the process of natural selection, used to solve optimization and search problems. This skill involves the application of techniques such as selection, crossover, and mutation to evolve solutions over successive generations. Knowledge of Genetic Algorithm is utilized in various fields, including engineering, computer science, and artificial intelligence, to find optimal or near-optimal solutions in complex problem spaces.",8,0.614722,S5.1.0.3,use automatic programming,s5_skill,4,S5.1.0,1,"Utilise specialised software tools to generate computer code from specifications, such as diagrams, structured informations or other means of describing functionality.",http://data.europa.eu/esco/skill/7d10fcb2-b368-48ab-996b-7c9fafcf68ed
KS1249566FV5RQSV6XKD,Genetic Algorithm,"Genetic Algorithm refers to a search heuristic inspired by the process of natural selection, used to solve optimization and search problems. This skill involves the application of techniques such as selection, crossover, and mutation to evolve solutions over successive generations. Knowledge of Genetic Algorithm is utilized in various fields, including engineering, computer science, and artificial intelligence, to find optimal or near-optimal solutions in complex problem spaces.",9,0.607994,0619.12.3,artificial neural networks,digital_knowledge,4,0619,1,A network of artificial neurons composed for solving artificial intelligence problems. These computing systems are inspired by the biological neural networks that constitute brains. Understanding of its general model and its elements. Knowledge of its use possibilities for automation.,http://data.europa.eu/esco/skill/5608d5a0-6d5e-43b7-be37-616501729bb4
KS1249566FV5RQSV6XKD,Genetic Algorithm,"Genetic Algorithm refers to a search heuristic inspired by the process of natural selection, used to solve optimization and search problems. This skill involves the application of techniques such as selection, crossover, and mutation to evolve solutions over successive generations. Knowledge of Genetic Algorithm is utilized in various fields, including engineering, computer science, and artificial intelligence, to find optimal or near-optimal solutions in complex problem spaces.",10,0.602951,0688.4,cognitive computing,digital_knowledge,4,0688,1,The interdisciplinary field between cognitive science and computer science that involves simulating human thinking processes through a computerised approach. It makes use of algorithms for data mining and natural language processing to imitate the functioning of the human brain.,http://data.europa.eu/esco/skill/ca71c597-51c2-4ead-a7b0-b108bce89caf
KS1249871JLCVYYL83JV,Genetic Programming,"Genetic Programming refers to a computational technique inspired by the process of natural selection, used to evolve programs or algorithms to solve specific problems. This skill involves the application of evolutionary algorithms to automatically generate and optimize computer programs, enabling the discovery of solutions that may not be easily formulated by human programmers. Knowledge of Genetic Programming is utilized in various fields, including artificial intelligence, data mining, and optimization tasks, by facilitating the development of adaptive systems that can improve performance over time.",1,0.704324,S5.1.0.29,utilise machine learning,s5_skill,4,S5.1.0,1,"Use techniques and algorithms that are able to extract mastery out of data, learn from it and make predictions, to be used for program optimisation, application adaptation, pattern recognition, filtering, search engines and computer vision.",http://data.europa.eu/esco/skill/8369c2d6-c100-4cf6-bd83-9668d8678433
KS1249871JLCVYYL83JV,Genetic Programming,"Genetic Programming refers to a computational technique inspired by the process of natural selection, used to evolve programs or algorithms to solve specific problems. This skill involves the application of evolutionary algorithms to automatically generate and optimize computer programs, enabling the discovery of solutions that may not be easily formulated by human programmers. Knowledge of Genetic Programming is utilized in various fields, including artificial intelligence, data mining, and optimization tasks, by facilitating the development of adaptive systems that can improve performance over time.",2,0.722826,S5.1.0.3,use automatic programming,s5_skill,4,S5.1.0,1,"Utilise specialised software tools to generate computer code from specifications, such as diagrams, structured informations or other means of describing functionality.",http://data.europa.eu/esco/skill/7d10fcb2-b368-48ab-996b-7c9fafcf68ed
KS1249871JLCVYYL83JV,Genetic Programming,"Genetic Programming refers to a computational technique inspired by the process of natural selection, used to evolve programs or algorithms to solve specific problems. This skill involves the application of evolutionary algorithms to automatically generate and optimize computer programs, enabling the discovery of solutions that may not be easily formulated by human programmers. Knowledge of Genetic Programming is utilized in various fields, including artificial intelligence, data mining, and optimization tasks, by facilitating the development of adaptive systems that can improve performance over time.",3,0.67942,0612.8,algorithms,digital_knowledge,4,0612,1,"The self-contained step-by-step sets of operations that carry out calculations, data processing and automated reasoning, usually to solve problems.",http://data.europa.eu/esco/skill/54924a2c-daca-40d3-9716-4b38ceb04f38
KS1249871JLCVYYL83JV,Genetic Programming,"Genetic Programming refers to a computational technique inspired by the process of natural selection, used to evolve programs or algorithms to solve specific problems. This skill involves the application of evolutionary algorithms to automatically generate and optimize computer programs, enabling the discovery of solutions that may not be easily formulated by human programmers. Knowledge of Genetic Programming is utilized in various fields, including artificial intelligence, data mining, and optimization tasks, by facilitating the development of adaptive systems that can improve performance over time.",4,0.672098,S5.6.1.34.3,computer programming,s5_skill,5,S5.6.1.34,1,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms (e.g. object oriented programming, functional programming) and of programming languages.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97
KS1249871JLCVYYL83JV,Genetic Programming,"Genetic Programming refers to a computational technique inspired by the process of natural selection, used to evolve programs or algorithms to solve specific problems. This skill involves the application of evolutionary algorithms to automatically generate and optimize computer programs, enabling the discovery of solutions that may not be easily formulated by human programmers. Knowledge of Genetic Programming is utilized in various fields, including artificial intelligence, data mining, and optimization tasks, by facilitating the development of adaptive systems that can improve performance over time.",5,0.650186,0588.3,computational biology,digital_knowledge,4,0588,1,The interdisciplinary scientific field that focus on employing data analytics and theories to investigate biological systems obtained through experiments.,http://data.europa.eu/esco/skill/e464363b-8346-421d-9035-52118b76d8c8
KS1249871JLCVYYL83JV,Genetic Programming,"Genetic Programming refers to a computational technique inspired by the process of natural selection, used to evolve programs or algorithms to solve specific problems. This skill involves the application of evolutionary algorithms to automatically generate and optimize computer programs, enabling the discovery of solutions that may not be easily formulated by human programmers. Knowledge of Genetic Programming is utilized in various fields, including artificial intelligence, data mining, and optimization tasks, by facilitating the development of adaptive systems that can improve performance over time.",6,0.646066,0613.14,Groovy,digital_knowledge,4,0613,1,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in Groovy.",http://data.europa.eu/esco/skill/52cf3037-ab53-4806-85ed-7fd21ea7f6a1
KS1249871JLCVYYL83JV,Genetic Programming,"Genetic Programming refers to a computational technique inspired by the process of natural selection, used to evolve programs or algorithms to solve specific problems. This skill involves the application of evolutionary algorithms to automatically generate and optimize computer programs, enabling the discovery of solutions that may not be easily formulated by human programmers. Knowledge of Genetic Programming is utilized in various fields, including artificial intelligence, data mining, and optimization tasks, by facilitating the development of adaptive systems that can improve performance over time.",7,0.642408,0613.59,Python (computer programming),digital_knowledge,4,0613,1,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in Python.",http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d
KS1249871JLCVYYL83JV,Genetic Programming,"Genetic Programming refers to a computational technique inspired by the process of natural selection, used to evolve programs or algorithms to solve specific problems. This skill involves the application of evolutionary algorithms to automatically generate and optimize computer programs, enabling the discovery of solutions that may not be easily formulated by human programmers. Knowledge of Genetic Programming is utilized in various fields, including artificial intelligence, data mining, and optimization tasks, by facilitating the development of adaptive systems that can improve performance over time.",8,0.639061,S5.1.0.22,use logic programming,s5_skill,4,S5.1.0,1,"Utilise specialised ICT tools to create computer code composed of series of sentences in logical form, expressing rules and facts about some problem domain. Use programming languages which support this method such as Prolog, Answer Set Programming and Datalog.",http://data.europa.eu/esco/skill/2c4e11ef-da18-4e19-816b-e6bc19e12424
KS1249871JLCVYYL83JV,Genetic Programming,"Genetic Programming refers to a computational technique inspired by the process of natural selection, used to evolve programs or algorithms to solve specific problems. This skill involves the application of evolutionary algorithms to automatically generate and optimize computer programs, enabling the discovery of solutions that may not be easily formulated by human programmers. Knowledge of Genetic Programming is utilized in various fields, including artificial intelligence, data mining, and optimization tasks, by facilitating the development of adaptive systems that can improve performance over time.",9,0.636178,0688.4,cognitive computing,digital_knowledge,4,0688,1,The interdisciplinary field between cognitive science and computer science that involves simulating human thinking processes through a computerised approach. It makes use of algorithms for data mining and natural language processing to imitate the functioning of the human brain.,http://data.europa.eu/esco/skill/ca71c597-51c2-4ead-a7b0-b108bce89caf
KS1249871JLCVYYL83JV,Genetic Programming,"Genetic Programming refers to a computational technique inspired by the process of natural selection, used to evolve programs or algorithms to solve specific problems. This skill involves the application of evolutionary algorithms to automatically generate and optimize computer programs, enabling the discovery of solutions that may not be easily formulated by human programmers. Knowledge of Genetic Programming is utilized in various fields, including artificial intelligence, data mining, and optimization tasks, by facilitating the development of adaptive systems that can improve performance over time.",10,0.629922,0613.26,APL,digital_knowledge,4,0613,1,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in APL.",http://data.europa.eu/esco/skill/58d7a289-dafd-4363-833f-d1dc4140885e
KS02UR4B184REKBI2VWW,Gesture Recognition,"Gesture Recognition refers to the technology that interprets human gestures via mathematical algorithms. This skill involves the use of sensors and cameras to detect and analyze movements, enabling interaction with devices through physical gestures. Knowledge of Gesture Recognition is applied in various fields, including gaming, virtual reality, and human-computer interaction, facilitating intuitive control and enhancing user experience.",1,0.699741,0232.24,speech recognition,digital_knowledge,4,0232,1,The development in the computing field where voice can be recognised by machines and present the results of the spoken fragment or command.,http://data.europa.eu/esco/skill/2af29864-c941-40a5-ae7b-2b6c4b92c0d7
KS02UR4B184REKBI2VWW,Gesture Recognition,"Gesture Recognition refers to the technology that interprets human gestures via mathematical algorithms. This skill involves the use of sensors and cameras to detect and analyze movements, enabling interaction with devices through physical gestures. Knowledge of Gesture Recognition is applied in various fields, including gaming, virtual reality, and human-computer interaction, facilitating intuitive control and enhancing user experience.",2,0.725826,0211.86,motion capture,digital_knowledge,4,0211,1,The process and techniques for capturing the movement of human actors in order to create and animate digital characters that look and move as humanly as possible.,http://data.europa.eu/esco/skill/258d3de5-60fd-4336-aa7e-7700b64f5ed5
KS02UR4B184REKBI2VWW,Gesture Recognition,"Gesture Recognition refers to the technology that interprets human gestures via mathematical algorithms. This skill involves the use of sensors and cameras to detect and analyze movements, enabling interaction with devices through physical gestures. Knowledge of Gesture Recognition is applied in various fields, including gaming, virtual reality, and human-computer interaction, facilitating intuitive control and enhancing user experience.",3,0.718944,0611.45,human-computer interaction,digital_knowledge,4,0611,1,The study of the behaviour and interaction between digital devices and human beings.,http://data.europa.eu/esco/skill/9136cbf1-7916-4f1c-bc9a-0318ee1d6016
KS02UR4B184REKBI2VWW,Gesture Recognition,"Gesture Recognition refers to the technology that interprets human gestures via mathematical algorithms. This skill involves the use of sensors and cameras to detect and analyze movements, enabling interaction with devices through physical gestures. Knowledge of Gesture Recognition is applied in various fields, including gaming, virtual reality, and human-computer interaction, facilitating intuitive control and enhancing user experience.",4,0.706311,S5.6.4.13,use capturing systems for live performance,s5_skill,4,S5.6.4,1,"Use equipment and software to track movement and other physical phenomena by image analysis, encoders or sensors to generate control signals for performing art and event applications.",http://data.europa.eu/esco/skill/2b6bc32d-c60d-435b-931f-79bd3404f8b9
KS02UR4B184REKBI2VWW,Gesture Recognition,"Gesture Recognition refers to the technology that interprets human gestures via mathematical algorithms. This skill involves the use of sensors and cameras to detect and analyze movements, enabling interaction with devices through physical gestures. Knowledge of Gesture Recognition is applied in various fields, including gaming, virtual reality, and human-computer interaction, facilitating intuitive control and enhancing user experience.",5,0.690196,0619.5,image recognition,digital_knowledge,4,0619,1,"A process designed to detect and identify a feature or object in an image or video. This process is used in medical imaging, security surveillance or defect detection, among other fields. Key technique for a wide range of applications such as automated driving, image classification, or visual inspection.",http://data.europa.eu/esco/skill/45f1ae17-c20d-40fc-9307-7d33b6ca9213
KS02UR4B184REKBI2VWW,Gesture Recognition,"Gesture Recognition refers to the technology that interprets human gestures via mathematical algorithms. This skill involves the use of sensors and cameras to detect and analyze movements, enabling interaction with devices through physical gestures. Knowledge of Gesture Recognition is applied in various fields, including gaming, virtual reality, and human-computer interaction, facilitating intuitive control and enhancing user experience.",6,0.672777,0619.1,augmented reality,digital_knowledge,4,0619,1,"The process of adding diverse digital content (such as images, 3D objects, etc) on surfaces that exist in the real world. The user can interact in real-time with the technology by using devices such as mobile phones.",http://data.europa.eu/esco/skill/abdc7ac8-151f-40c6-bc1a-1e9b4b073290
KS02UR4B184REKBI2VWW,Gesture Recognition,"Gesture Recognition refers to the technology that interprets human gestures via mathematical algorithms. This skill involves the use of sensors and cameras to detect and analyze movements, enabling interaction with devices through physical gestures. Knowledge of Gesture Recognition is applied in various fields, including gaming, virtual reality, and human-computer interaction, facilitating intuitive control and enhancing user experience.",7,0.669554,0231.4,natural language processing,digital_knowledge,4,0231,1,The technologies which enable ICT devices to understand and interact with users through human language.,http://data.europa.eu/esco/skill/fff0e2cd-d0bd-4b02-9daf-158b79d9688a
KS02UR4B184REKBI2VWW,Gesture Recognition,"Gesture Recognition refers to the technology that interprets human gestures via mathematical algorithms. This skill involves the use of sensors and cameras to detect and analyze movements, enabling interaction with devices through physical gestures. Knowledge of Gesture Recognition is applied in various fields, including gaming, virtual reality, and human-computer interaction, facilitating intuitive control and enhancing user experience.",8,0.668592,0914.68,3D body scanning technologies,digital_knowledge,4,0914,1,The principles and usage of technologies for 3D body scanning used to capture the size and shape of the human body.,http://data.europa.eu/esco/skill/9bc3b9ae-50d8-4a32-857e-8cf8d9b4ba8e
KS02UR4B184REKBI2VWW,Gesture Recognition,"Gesture Recognition refers to the technology that interprets human gestures via mathematical algorithms. This skill involves the use of sensors and cameras to detect and analyze movements, enabling interaction with devices through physical gestures. Knowledge of Gesture Recognition is applied in various fields, including gaming, virtual reality, and human-computer interaction, facilitating intuitive control and enhancing user experience.",9,0.667866,0619.2,virtual reality,digital_knowledge,4,0619,1,The process of simulating real-life experiences in a completely immersive digital environment. The user interacts with the virtual reality system via devices such as specifically designed headsets.,http://data.europa.eu/esco/skill/5da42cfd-1da8-4e4f-b68e-4f821d005fc5
KS02UR4B184REKBI2VWW,Gesture Recognition,"Gesture Recognition refers to the technology that interprets human gestures via mathematical algorithms. This skill involves the use of sensors and cameras to detect and analyze movements, enabling interaction with devices through physical gestures. Knowledge of Gesture Recognition is applied in various fields, including gaming, virtual reality, and human-computer interaction, facilitating intuitive control and enhancing user experience.",10,0.666449,S5.1.0.7,design interaction model,s5_skill,4,S5.1.0,1,"Design and develop an interaction model. Design a multi-turn conversation, use built-in intents and slots, handle unexpected conversational requests or responses, design multi-modal skills using one or more service interfaces (for example, audio, video, and gadgets).",http://data.europa.eu/esco/skill/12274664-b642-4945-b88f-d7787dc3c9dd
